5	a	bacterial	or	viral	infection	at1	jj	cc	jj	nn1
5	a	black	person	in	a	at1	jj	nn1	ii	at1
5	a	black	person	or	a	at1	jj	nn1	cc	at1
6	a	black	person	to	be	at1	jj	nn1	to	vbi
9	a	black	plastic	garbage	bag	at1	jj	nn1	nn1	nn1
6	a	black	robe	and	a	at1	jj	nn1	cc	at1
7	a	black	skirt	and	a	at1	jj	nn1	cc	at1
5	a	black	spot	on	the	at1	jj	nn1	ii	at
5	a	black	suit	and	a	at1	jj	nn1	cc	at1
7	a	black	suit	with	a	at1	jj	nn1	iw	at1
7	a	black	T-shirt	and	jeans	at1	jj	nn1	cc	nn2
6	a	black	T-shirt	with	the	at1	jj	nn1	iw	at
7	a	black	tank	top	and	at1	jj	nn1	nn1	cc
5	a	black	woman	and	a	at1	jj	nn1	cc	at1
8	a	black	woman	in	a	at1	jj	nn1	ii	at1
7	a	black	woman	in	the	at1	jj	nn1	ii	at
7	a	black	woman	who	was	at1	jj	nn1	pnqs	vbdz
7	a	black	woman	with	a	at1	jj	nn1	iw	at1
5	a	black-and-white	photo	of	a	at1	jj	nn1	io	at1
10	a	black-tie	dinner	at	the	at1	jj	nn1	ii	at
6	a	blank	canvas	on	which	at1	jj	nn1	ii	ddq
7	a	blank	check	for	the	at1	jj	nn1	if	at
7	a	blank	check	to	the	at1	jj	nn1	ii	at
10	a	blank	expression	on	his	at1	jj	nn1	ii	appge
7	a	blank	look	on	her	at1	jj	nn1	ii	appge
6	a	blank	look	on	his	at1	jj	nn1	ii	appge
10	a	blank	map	of	the	at1	jj	nn1	io	at
33	a	blank	piece	of	paper	at1	jj	nn1	io	nn1
46	a	blank	sheet	of	paper	at1	jj	nn1	io	nn1
7	a	blank	space	on	the	at1	jj	nn1	ii	at
6	a	blank	spot	in	the	at1	jj	nn1	ii	at
8	a	blank	spot	on	the	at1	jj	nn1	ii	at
6	a	blatant	act	of	vandalism	at1	jj	nn1	io	nn1
11	a	blatant	violation	of	the	at1	jj	nn1	io	at
7	a	bleak	picture	of	the	at1	jj	nn1	io	at
5	a	blended	family	that	includes	at1	jj	nn1	cst	vvz
5	a	blind	date	arranged	by	at1	jj	nn1	vvn	ii
5	a	blind	date	set	up	at1	jj	nn1       	vvn	rp
6	a	blind	date	with	a	at1	jj	nn1	iw	at1
10	a	blind	eye	to	a	at1	jj	nn1	ii	at1
7	a	blind	eye	to	his	at1	jj	nn1	ii	appge
5	a	blind	eye	to	human	at1	jj	nn1	ii	jj
9	a	blind	eye	to	it	at1	jj	nn1	ii	pph1
5	a	blind	eye	to	its	at1	jj	nn1	ii	appge
5	a	blind	eye	to	such	at1	jj	nn1	ii	da
5	a	blind	eye	to	that	at1	jj	nn1	ii	dd1
90	a	blind	eye	to	the	at1	jj	nn1	ii	at
10	a	blind	eye	to	their	at1	jj	nn1	ii	appge
7	a	blind	eye	to	these	at1	jj	nn1	ii	dd2
12	a	blind	eye	to	this	at1	jj	nn1	ii	dd1
6	a	blind	eye	to	what	at1	jj	nn1	ii	ddq
8	a	blind	man	born	blind	at1	jj	nn1	vvn	jj
8	a	blind	man	born	blind	at1	jj	nn1	vvn	jj
8	a	blind	man	in	a	at1	jj	nn1	ii	at1
11	a	blinding	flash	of	light	at1	jj	nn1	io	nn1
7	a	blistering	attack	on	the	at1	jj	nn1	ii	at
5	a	blocked	punt	for	a	at1	jj	nn1	if	at1
8	a	bloodless	coup	in	October	at1	jj	nn1	ii	npm1
6	a	bloody	civil	war	in	at1	jj	jj	nn1	ii
5	a	bloody	civil	war	that	at1	jj	jj	nn1	cst
6	a	bloody	glove	on	Simpson	at1	jj	nn1	ii	np        
7	a	bloody	independence	war	against	at1	jj	nn1	nn1	ii
5	a	blue	blazer	and	a	at1	jj	nn1	cc	at1
6	a	Blue	Bus	Company	bus	at1	jj	nn1	nn1	nn1
7	a	blue	dress	with	a	at1	jj	nn1	iw	at1
6	a	blue	sky	and	a	at1	jj	nn1	cc	at1
8	a	blue	suit	with	a	at1	jj	nn1	iw	at1
6	a	blue-striped	sky	and	greenblue	at1	jj	nn1	cc	vv0
6	a	boiling	water	bath	for	at1	jj	nn1	nn1	if
6	a	booming	economy	and	a	at1	jj	nn1	cc	at1
18	a	brave	new	world	of	at1	jj	jj	nn1	io
5	a	Brave	New	World	of	at1	jj	jj	nn1	io
5	a	brave	thing	to	do	at1	jj	nn1	to	vdi
5	a	breakaway	faction	of	the	at1	jj	nn1	io	at
17	a	breathtaking	view	of	the	at1	jj	nn1	io	at
16	a	brief	account	of	the	at1	jj	nn1	io	at
5	a	brief	affair	with	a	at1	jj	nn1	iw	at1
5	a	brief	appearance	in	the	at1	jj	nn1	ii	at
5	a	brief	biographical	sketch	of	at1	jj	jj	nn1	io
5	a	brief	biographical	sketch	of	at1	jj	jj	nn1	io
6	a	brief	biography	of	the	at1	jj	nn1	io	at
5	a	brief	career	as	a	at1	jj	nn1	ii	at1
12	a	brief	description	of	each	at1	jj	nn1	io	dd1
11	A	brief	description	of	each	at1	jj	nn1	io	dd1
78	a	brief	description	of	the	at1	jj	nn1	io	at
13	A	brief	description	of	the	at1	jj	nn1	io	at
8	a	brief	description	of	what	at1	jj	nn1	io	ddq
5	a	brief	discussion	about	the	at1	jj	nn1	ii	at
32	a	brief	discussion	of	the	at1	jj	nn1	io	at
5	a	brief	examination	of	the	at1	jj	nn1	io	at
15	a	brief	explanation	of	the	at1	jj	nn1	io	at
5	a	brief	glance	at	the	at1	jj	nn1	ii	at
7	a	brief	glimpse	of	a	at1	jj	nn1	io	at1
28	a	brief	history	of	the	at1	jj	nn1	io	at
7	A	brief	history	of	the	at1	jj	nn1	io	at
16	A	Brief	History	of	Time	at1	jj	nn1	io	nnt1
12	a	brief	introduction	to	the	at1	jj	nn1	ii	at
11	a	brief	look	at	some	at1	jj	nn1	ii	dd
28	a	brief	look	at	the	at1	jj	nn1	ii	at
6	A	brief	look	at	the	at1	jj	nn1	ii	at
8	a	brief	lull	in	the	at1	jj	nn1	ii	at
6	a	brief	moment	in	the	at1	jj	nn1	ii	at
8	a	brief	outline	of	the	at1	jj	nn1	io	at
55	a	brief	overview	of	the	at1	jj	nn1	io	at
11	A	brief	overview	of	the	at1	jj	nn1	io	at
5	a	brief	overview	of	these	at1	jj	nn1	io	dd2
5	a	brief	overview	of	what	at1	jj	nn1	io	ddq
8	a	brief	pause	in	the	at1	jj	nn1	ii	at
14	a	brief	period	in	the	at1	jj	nn1	ii	at
48	a	brief	period	of	time	at1	jj	nn1	io	nnt1
11	a	brief	respite	from	the	at1	jj	nn1	ii	at
35	a	brief	review	of	the	at1	jj	nn1	io	at
18	A	brief	review	of	the	at1	jj	nn1	io	at
8	a	brief	sketch	of	the	at1	jj	nn1	io	at
5	a	brief	stay	in	the	at1	jj	nn1	ii	at
12	a	brief	stint	as	a	at1	jj	nn1	ii	at1
18	a	brief	stint	in	the	at1	jj	nn1	ii	at
6	a	brief	stop	at	the	at1	jj	nn1	ii	at
39	a	brief	summary	of	the	at1	jj	nn1	io	at
10	A	brief	summary	of	the	at1	jj	nn1	io	at
12	a	brief	survey	of	the	at1	jj	nn1	io	at
6	a	brief	synopsis	of	the	at1	jj	nn1	io	at
5	a	brief	time	in	the	at1	jj	nnt1	ii	at
14	a	brief	tour	of	the	at1	jj	nn1	io	at
31	a	brief	typed	article	to	at1	jj	jj	nn1	ii
5	a	brief	update	on	the	at1	jj	nn1	ii	at
5	a	brief	version	of	the	at1	jj	nn1	io	at
9	a	brief	visit	to	the	at1	jj	nn1	ii	at
6	a	bright	flash	of	light	at1	jj	nn1	io	nn1
5	a	bright	future	ahead	of	at1	jj	nn1	ii21	ii22
9	a	bright	future	for	the	at1	jj	nn1	if	at
6	a	bright	future	in	the	at1	jj	nn1	ii	at
6	a	bright	light	in	the	at1	jj	nn1	ii	at
5	a	bright	side	to	the	at1	jj	nn1	ii	at
5	a	bright	spot	in	a	at1	jj	nn1	ii	at1
23	a	bright	spot	in	the	at1	jj	nn1	ii	at
5	a	brilliant	piece	of	work	at1	jj	nn1	io	nn1
5	a	brilliant	point	of	light	at1	jj	nn1	io	nn1
6	a	brisk	walk	in	the	at1	jj	nn1	ii	at
5	a	brisk	walk	through	the	at1	jj	nn1	ii	at
5	a	broad	and	peaceful	sky	at1	jj	cc	jj	nn1
6	a	broad	array	of	issues	at1	jj	nn1	io	nn2
17	a	broad	base	of	support	at1	jj	nn1	io	nn1
5	a	broad	consensus	on	the	at1	jj	nn1	ii	at
16	a	broad	cross	section	of	at1	jj	nn1	nn1	io
6	a	broad	cross-section	of	the	at1	jj	nn1	io	at
12	a	broad	interpretation	of	the	at1	jj	nn1	io	at
5	a	broad	measure	of	the	at1	jj	nn1	io	at
11	a	broad	overview	of	the	at1	jj	nn1	io	at
9	a	broad	picture	of	the	at1	jj	nn1	io	at
9	a	broad	range	of	activities	at1	jj	nn1	io	nn2
5	a	broad	range	of	businesses	at1	jj	nn1	io	nn2
6	a	broad	range	of	disciplines	at1	jj	nn1	io	nn2
13	a	broad	range	of	environmental	at1	jj	nn1	io	jj
6	a	broad	range	of	factors	at1	jj	nn1	io	nn2
6	a	broad	range	of	interests	at1	jj	nn1	io	nn2
35	a	broad	range	of	issues	at1	jj	nn1	io	nn2
5	a	broad	range	of	medical	at1	jj	nn1	io	jj
5	a	broad	range	of	new	at1	jj	nn1	io	jj
13	a	broad	range	of	people	at1	jj	nn1	io	nn
10	a	broad	range	of	products	at1	jj	nn1	io	nn2
5	a	broad	range	of	programs	at1	jj	nn1	io	nn2
6	a	broad	range	of	skills	at1	jj	nn1	io	nn2
14	a	broad	range	of	social	at1	jj	nn1	io	jj
5	a	broad	range	of	species	at1	jj	nn1	io	nn
10	a	broad	range	of	students	at1	jj	nn1	io	nn2
8	a	broad	range	of	subjects	at1	jj	nn1	io	nn2
7	a	broad	range	of	the	at1	jj	nn1	io	at
18	a	broad	range	of	topics	at1	jj	nn1	io	nn2
5	a	broad	range	of	variables	at1	jj	nn1	io	nn2
7	a	broad	range	of	views	at1	jj	nn1	io	nn2
6	a	broad	review	of	the	at1	jj	nn1	io	at
6	a	broad	segment	of	the	at1	jj	nn1	io	at
11	a	broad	smile	on	his	at1	jj	nn1	ii	appge
5	a	broad	spectrum	of	people	at1	jj	nn1	io	nn
6	a	broad	spectrum	of	students	at1	jj	nn1	io	nn2
14	a	broad	spectrum	of	the	at1	jj	nn1	io	at
12	a	broad	swath	of	the	at1	jj	nn1	io	at
12	a	broad	understanding	of	the	at1	jj	nn1	io	at
6	a	broad	variety	of	issues	at1	jj	nn1	io	nn2
24	a	broad	view	of	the	at1	jj	nn1	io	at
30	a	broken	bone	in	his	at1	jj	nn1	ii	appge
6	a	broken	leg	and	a	at1	jj	nn1	cc	at1
10	a	brown	paper	bag	and	at1	jj	nn1	nn1	cc
7	a	brown	paper	bag	with	at1	jj	nn1	nn1	iw
7	a	brown	paper	shopping	bag	at1	jj	nn1	nn1	nn1
6	a	bulging	disk	in	his	at1	jj	nn1	ii	appge
5	a	bumper	sticker	on	her	at1	jj	nn1	ii	appge
7	a	bumper	sticker	on	the	at1	jj	nn1	ii	at
6	a	bumper	sticker	that	read	at1	jj	nn1	cst	vv0
5	a	bumper	sticker	that	read	at1	jj	nn1	cst	vvd
5	a	bumper	sticker	that	reads	at1	jj	nn1	cst	vvz
8	a	bumper	sticker	that	said	at1	jj	nn1	cst	vvd
9	a	bumper	sticker	that	says	at1	jj	nn1	cst	vvz
6	a	burly	man	with	a	at1	jj	nn1	iw	at1
6	a	burning	desire	to	be	at1	jj	nn1	to	vbi
5	a	burning	desire	to	succeed	at1	jj	nn1	to	vvi
6	a	busy	day	ahead	of	at1	jj	nnt1	ii21	ii22
8	a	busy	day	at	the	at1	jj	nnt1	ii	at
5	a	busy	day	for	the	at1	jj	nnt1	if	at
5	a	busy	day	in	the	at1	jj	nnt1	ii	at
6	a	Category	of	Bourgeois	Society	at1	nn1	io	jj	nn1
14	a	chemical	or	biological	attack	at1	nn1	cc	jj	nn1
6	a	cloud	of	blue	smoke	at1	nn1	io	jj	nn1
18	a	cup	of	black	coffee	at1	nn1	io	jj	nn1
7	a	cup	of	boiling	water	at1	nn1	io	jj	nn1
10	a	dark	blue	suit	and	at1	jj	jj	nn1	cc
7	a	fair	and	balanced	look	at1	jj	cc	jj	nn1
8	a	few	bad	apples	in	at1	da2	jj	nn2	ii
6	a	fully	developed	bac	round	at1	rr	vvn	jj	nn1
5	a	good	idea	or	bad	at1	jj	nn1	cc	jj
15	a	good	or	bad	thing	at1	jj	cc	jj	nn1
7	a	group	of	black	men	at1	nn1	io	jj	nn2
5	a	group	of	black	youths	at1	nn1	io	jj	nn2
7	a	growing	number	of	Black	at1	jj	nn1	io	jj
6	a	handful	of	Black	women	at1	nn1	io	jj	nn2
8	a	historically	black	college	in	at1	rr	jj	nn1	ii
6	a	large	number	of	black	at1	jj	nn1	io	jj
50	a	large	pot	of	boiling	at1	jj	nn1	io	jj
7	a	lifetime	of	bad	habits	at1	nnt1	io	jj	nn2
7	a	little	bit	of	black	at1	jj	nn1	io	jj
6	a	little	busy	right	now	rr21	rr22	jj	nn1	rt
5	a	lock	of	black	hair	at1	nn1	io	jj	nn1
12	a	lot	of	bad	blood	at1	nn1	io	jj	nn1
5	a	lot	of	bad	decisions	at1	nn1	io	jj	nn2
5	a	lot	of	bad	feelings	at1	nn1	io	jj	nn2
11	a	lot	of	bad	guys	at1	nn1	io	jj	nn2
5	a	lot	of	bad	habits	at1	nn1	io	jj	nn2
7	a	lot	of	bad	luck	at1	nn1	io	jj	nn1
19	a	lot	of	bad	news	at1	nn1	io	jj	nn1
9	a	lot	of	bad	people	at1	nn1	io	jj	nn
19	a	lot	of	bad	press	at1	nn1	io	jj	nn1
11	a	lot	of	bad	publicity	at1	nn1	io	jj	nn1
11	a	lot	of	bad	stuff	at1	nn1	io	jj	nn1
37	a	lot	of	bad	things	at1	nn1	io	jj	nn2
5	a	lot	of	beautiful	things	at1	nn1	io	jj	nn2
6	a	lot	of	beautiful	women	at1	nn1	io	jj	nn2
5	a	lot	of	big	games	at1	nn1	io	jj	nn2
5	a	lot	of	big	issues	at1	nn1	io	jj	nn2
10	a	lot	of	big	names	at1	nn1	io	jj	nn2
5	a	lot	of	big	people	at1	nn1	io	jj	nn
13	a	lot	of	big	plays	at1	nn1	io	jj	nn2
5	a	lot	of	big	stars	at1	nn1	io	jj	nn2
5	a	lot	of	bipartisan	support	at1	nn1	io	jj	nn1
6	a	lot	of	black	kids	at1	nn1	io	jj	nn2
8	a	lot	of	black	men	at1	nn1	io	jj	nn2
42	a	lot	of	black	people	at1	nn1	io	jj	nn
5	a	lot	of	Black	people	at1	nn1	io	jj	nn
6	a	mixture	of	burnt	sienna	at1	nn1	io	jj	nn1
8	a	mop	of	blond	hair	at1	nn1	io	jj	nn1
11	a	more	balanced	view	of	at1	rgr	jj	nn1	io
6	a	mug	of	black	coffee	at1	nn1	io	jj	nn1
5	a	mutually	beneficial	relationship	between	at1	rr	jj	nn1	ii
11	a	new	generation	of	black	at1	jj	nn1	io	jj
5	a	new	generation	of	Black	at1	jj	nn1	io	jj
11	a	pair	of	black	jeans	at1	nn	io	jj	nn2
10	a	pair	of	black	leather	at1	nn	io	jj	nn1
5	a	pair	of	black	pants	at1	nn	io	jj	nn2
10	a	pair	of	black	shoes	at1	nn	io	jj	nn2
5	a	pair	of	black	socks	at1	nn	io	jj	nn2
13	a	pair	of	blue	jeans	at1	nn	io	jj	nn2
6	a	pair	of	brown	shoes	at1	nn	io	jj	nn2
5	a	particularly	bad	time	for	at1	rr	jj	nnt1	if
5	a	patch	of	black	ice	at1	nn1	io	jj	nn1
5	a	piece	of	bad	news	at1	nn1	io	jj	nn1
5	a	piece	of	barbed	wire	at1	nn1	io	jj	nn1
9	a	piece	of	broken	glass	at1	nn1	io	jj	nn1
5	a	policy	of	benign	neglect	at1	nn1	io	jj	nn1
6	a	pot	of	black	coffee	at1	nn1	io	jj	nn1
59	a	pot	of	boiling	water	at1	nn1	io	jj	nn1
5	a	professor	of	biblical	studies	at1	nn1	io	jj	nn2
5	a	professor	of	biological	sciences	at1	nn1	io	jj	nn2
7	a	puff	of	black	smoke	at1	nn1	io	jj	nn1
5	a	really	ballsy	question	from	at1	rr	jj	nn1	ii
5	a	really	big	deal	for	at1	rr	jj	nn1	if
5	a	really	big	part	of	at1	rr	jj	nn1	io
5	a	relatively	brief	period	of	at1	rr	jj	nn1	io
19	a	run	of	bad	luck	at1	nn1	io	jj	nn1
5	a	saucepan	of	boiling	water	at1	nn1	io	jj	nn1
23	a	shelter	for	battered	women	at1	nn1	if	jj	nn2
5	a	shock	of	black	hair	at1	nn1	io	jj	nn1
5	a	significant	number	of	black	at1	jj	nn1	io	jj
5	a	small	amount	of	boiling	at1	jj	nn1	io	jj
7	a	small	brown	dog	with	at1	jj	jj	nn1	iw
6	a	splash	of	balsamic	vinegar	at1	nn1	io	jj	nn1
7	a	string	of	bad	luck	at1	nn1	io	jj	nn1
11	a	supermassive	black	hole	at	at1	jj	jj	nn1	ii
5	a	tall	black	man	in	at1	jj	jj	nn1	ii
6	a	very	bad	case	of	at1	rg	jj	nn1	io
10	a	very	bad	feeling	about	at1	rg	jj	nn1	ii
5	a	very	bad	idea	to	at1	rg	jj	nn1	to
5	a	very	bad	thing	for	at1	rg	jj	nn1	if
6	a	very	bad	thing	to	at1	rg	jj	nn1	to
5	a	very	bad	year	for	at1	rg	jj	nnt1	if
5	a	very	basic	level	of	at1	rg	jj	nn1	io
6	a	very	beautiful	young	woman	at1	rg	jj	jj	nn1
6	a	very	big	deal	in	at1	rg	jj	nn1	ii
5	a	very	big	deal	to	at1	rg	jj	nn1	ii
13	a	very	big	difference	between	at1	rg	jj	nn1	ii
5	a	very	big	fan	of	at1	rg	jj	nn1	io
5	a	very	big	impact	on	at1	rg	jj	nn1	ii
5	a	very	big	influence	on	at1	rg	jj	nn1	ii
7	a	very	big	issue	for	at1	rg	jj	nn1	if
7	a	very	big	issue	in	at1	rg	jj	nn1	ii
34	a	very	big	part	of	at1	rg	jj	nn1	io
7	a	very	big	problem	for	at1	rg	jj	nn1	if
5	a	very	big	problem	with	at1	rg	jj	nn1	iw
6	a	very	big	role	in	at1	rg	jj	nn1	ii
6	a	very	big	week	for	at1	rg	jj	nnt1	if
8	a	very	brave	thing	to	at1	rg	jj	nn1	to
10	a	very	brief	period	of	at1	rg	jj	nn1	io
5	a	very	broad	definition	of	at1	rg	jj	nn1	io
18	a	very	broad	range	of	at1	rg	jj	nn1	io
5	a	very	busy	day	in	at1	rg	jj	nnt1	ii
5	a	white	blouse	and	black	at1	jj	nn1	cc	jj
12	a	white	shirt	and	black	at1	jj	nn1	cc	jj
6	a	white	shirt	and	blue	at1	jj	nn1	cc	jj
10	a	young	black	man	in	at1	jj	jj	nn1	ii
13	a	young	black	man	who	at1	jj	jj	nn1	pnqs
5	a	young	black	man	with	at1	jj	jj	nn1	iw
6	a	young	man	with	blond	at1	jj	nn1	iw	jj
5	about	a	bad	hair	day	ii	at1	jj	nn1	nnt1
10	about	a	balanced	budget	amendment	ii	at1	jj	nn1	nn1
5	about	a	broad	range	of	ii	at1	jj	nn1	io
7	about	all	the	bad	things	ii	db	at	jj	nn2
9	about	black	people	as	niggers	ii	jj	nn	csa	vvz
5	about	how	bad	things	are	ii	rgq	jj	nn2	vbr
7	about	the	bad	things	that	ii	at	jj	nn2	cst
11	about	the	balanced	budget	amendment	ii	at	jj	nn1	nn1
5	Abyssinian	Baptist	Church	in	Harlem	jj	jj	nn1	ii	np1
11	access	to	basic	health	care	nn1	ii	jj	nn1	nn1
5	accuracy	of	the	broad	description	nn1	io	at	jj	nn1
5	across	a	broad	array	of	ii	at1	jj	nn1	io
33	across	a	broad	range	of	ii	at1	jj	nn1	io
17	across	a	broad	spectrum	of	ii	at1	jj	nn1	io
10	across	a	broad	swath	of	ii	at1	jj	nn1	io
6	Adam	and	the	Black	Bomb	np1	cc	at	jj	nn1
5	Add	noodles	to	boiling	water	vv0	nn2	ii	jj	nn1
13	Add	pasta	to	boiling	water	vv0	nn1	ii	jj	nn1
5	add	pasta	to	boiling	water	vv0	nn1	ii	jj	nn1
11	addressed	any	black	person	as	vvn	dd	jj	nn1	ii
5	addresses	a	broad	range	of	vvz	at1	jj	nn1	io
5	adherence	to	basic	safety	rules	nn1	ii	jj	nn1	nn2
5	adoption	of	black	children	by	nn1	io	jj	nn2	ii
6	Advance	of	the	Broken	Arm	nn1	io	at	jj	nn1
7	Advanced	Study	in	the	Behavioral	jj	nn1	ii	at	jj
5	affection	to	their	biological	children	nn1	ii	appge	jj	nn2
7	afraid	I	have	bad	news	jj	ppis1	vh0	jj	nn1
5	After	a	brief	description	of	cs	at1	jj	nn1	io
9	After	a	brief	discussion	of	cs	at1	jj	nn1	io
13	after	a	brief	period	of	cs	at1	jj	nn1	io
5	after	a	brief	period	of	ii	at1	jj	nn1	io
5	After	a	brief	stay	in	cs	at1	jj	nn1	ii
12	After	a	brief	stint	in	cs	at1	jj	nn1	ii
11	after	this	brief	commercial	break	ii	dd1	jj	jj	nn1
9	after	this	brief	commercial	break	cs	dd1	jj	jj	nn1
23	after	this	brief	station	break	ii	dd1	jj	nn1	nn1
8	after	this	brief	station	break	cs	dd1	jj	nn1	nn1
5	again	like	a	bad	dream	rt	ii	at1	jj	nn1
15	against	the	balanced	budget	amendment	ii	at	jj	nn1	nn1
22	ahead	on	THE	BIG	STORY	rl	ii	at	jj	nn1
5	AIDS	in	the	black	community	nn2	ii	at	jj	nn1
9	all	about	the	bottom	line	db	ii	at	jj	nn1
5	all	kinds	of	bad	things	db	nn2	io	jj	nn2
5	all	levels	of	biological	organization	db	nn2	io	jj	nn1
6	all	of	the	bad	things	db	io	at	jj	nn2
24	all	the	bad	things	that	db	at	jj	nn2	cst
7	along	the	bottom	edge	of	ii	at	jj	nn1	io
10	also	a	big	fan	of	rr	at1	jj	nn1	io
10	also	a	big	part	of	rr	at1	jj	nn1	io
5	also	busy	raising	five	children	rr	jj	nn1	mc	nn2
5	also	played	a	big	role	rr	vvd	at1	jj	nn1
6	always	a	big	part	of	rr	at1	jj	nn1	io
11	always	been	a	big	fan	rr	vbn	at1	jj	nn1
9	always	been	a	big	part	rr	vbn	at1	jj	nn1
7	am	a	big	believer	in	vbm	at1	jj	nn1	ii
28	am	a	big	fan	of	vbm	at1	jj	nn1	io
9	am	not	a	big	fan	vbm	xx	at1	jj	nn1
9	amendment	for	a	balanced	budget	nn1	if	at1	jj	nn1
10	amendment	requiring	a	balanced	budget	nn1	vvg	at1	jj	nn1
5	America	needs	a	Buddhist	president	np1	vvz	at1	jj	nn1
5	American	and	British	nationals	in	jj	cc	jj	nn2	ii
30	American	Foundation	for	the	Blind	jj	nn1	if	at	jj
8	American	politics	for	the	British	jj	nn1	if	at	jj
8	American	Society	for	Bariatric	Surgery	jj	nn1	if	jj	nn1
7	American	Society	of	Bariatric	Physicians	jj	nn1	io	jj	nn2
6	among	Black	and	White	students	ii	jj	cc	jj	nn2
7	among	students	with	behavioral	disorders	ii	nn2	iw	jj	nn2
5	among	three	basic	clusters	of	ii	mc	jj	nn2	io
5	an	act	of	bad	faith	at1	nn1	io	jj	nn1
11	analysis	for	the	behavioral	sciences	nn1	if	at	jj	nn2
6	and	a	bad	case	of	cc	at1	jj	nn1	io
5	and	a	beautiful	young	woman	cc	at1	jj	jj	nn1
5	and	a	big	bowl	of	cc	at1	jj	nn1	io
6	and	a	big	chunk	of	cc	at1	jj	nn1	io
6	and	a	big	glass	of	cc	at1	jj	nn1	io
6	And	a	big	old	pottymouth	cc	at1	jj	jj	nn1
20	and	a	big	part	of	cc	at1	jj	nn1	io
10	And	a	big	part	of	cc	at1	jj	nn1	io
5	and	a	bipartisan	group	of	cc	at1	jj	nn1	io
7	and	a	black	bow	tie	cc	at1	jj	nn1	nn1
18	and	a	black	leather	jacket	cc	at1	jj	nn1	nn1
7	and	a	blue	work	shirt	cc	at1	jj	nn1	nn1
10	and	a	brief	description	of	cc	at1	jj	nn1	io
7	and	a	broad	array	of	cc	at1	jj	nn1	io
16	and	a	broad	range	of	cc	at1	jj	nn1	io
7	and	a	brown	paper	bag	cc	at1	jj	nn1	nn1
5	and	a	bumper	sticker	that	cc	at1	jj	nn1	cst
6	and	a	dark	blue	shirt	cc	at1	jj	jj	nn1
5	and	a	little	brown	sugar	cc	at1	jj	jj	nn1
5	and	bad	news	for	the	cc	jj	nn1	if	at
6	and	baked	cookies	and	had	cc	jj	nn2	cc	vhd
7	and	Balanced	Look	at	the	cc	jj	nn1	ii	at
5	and	behavioral	aspects	of	the	cc	jj	nn2	io	at
9	and	behavioral	efforts	to	manage	cc	jj	nn2	to	vvi
6	and	behavioral	problems	in	children	cc	jj	nn2	ii	nn2
9	and	behavioral	sciences	at	the	cc	jj	nn2	ii	at
7	and	biological	weapons	of	mass	cc	jj	nn2	io	jj
8	and	bisexual	behavior	in	relation	cc	jj	nn1	ii31	ii32
7	and	bisexual	women	in	the	cc	jj	nn2	ii	at
10	and	bisexual	women	who	are	cc	jj	nn2	pnqs	vbr
9	and	black	pepper	in	a	cc	jj	nn1	ii	at1
39	and	black	pepper	to	taste	cc	jj	nn1	to	vvi
11	and	boned	chicken	breast	halves	cc	jj	nn1	nn1	vvz
6	and	boned	chicken	breast	halves	cc	jj	nn1	nn1	nn2
9	and	bottom	edges	of	the	cc	jj	nn2	io	at
5	and	British	nationals	in	Kuwait	cc	jj	nn2	ii	np1
11	and	British	Prime	Minister	Tony	cc	jj	jj	nn1	np1
14	and	brown	sugar	in	a	cc	jj	nn1	ii	at1
10	and	carry	a	big	stick	cc	vv0	at1	jj	nn1
6	and	chemical	and	biological	weapons	cc	jj	cc	jj	nn2
9	and	coarsely	ground	black	pepper	cc	rr	jj	jj	nn1
5	and	Conflict	in	Big-Time	College	cc	nn1	ii	jj	nn1
8	and	cover	with	boiling	water	cc	vv0	iw	jj	nn1
7	and	cracked	black	pepper	to	cc	jj	jj	nn1	to
10	and	cut	into	bite-size	pieces	cc	vvn	ii	jj	nn2
26	and	for	a	brief	moment	cc	if	at1	jj	nn1
6	and	for	a	brief	time	cc	if	at1	jj	nnt1
6	and	freshly	cracked	black	pepper	cc	rr	jj	jj	nn1
478	and	freshly	ground	black	pepper	cc	rr	jj	jj	nn1
15	and	ground	black	pepper	to	cc	nn1	jj	nn1	to
6	and	her	blond	hair	was	cc	appge	jj	nn1	vbdz
5	and	his	black	hair	was	cc	appge	jj	nn1	vbdz
6	and	his	brown	hair	was	cc	appge	jj	nn1	vbdz
7	and	in	a	big	way	cc	ii	at1	jj	nn1
5	and	off	the	beaten	path	cc	ii	at	jj	nn1
5	and	opened	the	bottom	drawer	cc	vvd	at	jj	nn1
5	and	packed	light	brown	sugar	cc	jj	jj	jj	nn1
5	and	pasta	to	boiling	water	cc	nn1	ii	jj	nn1
6	and	pour	boiling	water	over	cc	vv0	jj	nn1	ii
5	and	season	with	black	pepper	cc	nnt1	iw	jj	nn1
5	and	six	blocked	shots	in	cc	mc	jj	nn2	ii
5	and	sustainable	use	of	biological	cc	jj	nn1	io	jj
9	and	teaspoon	ground	black	pepper	cc	nn1	nn1	jj	nn1
5	and	that	black	people	are	cc	dd1	jj	nn	vbr
7	and	the	bad	guys	are	cc	at	jj	nn2	vbr
12	And	the	bad	news	is	cc	at	jj	nn1	vbz
10	and	the	bad	news	is	cc	at	jj	nn1	vbz
7	and	the	bad	things	that	cc	at	jj	nn2	cst
7	and	the	balanced	budget	amendment	cc	at	jj	nn1	nn1
5	and	the	Baltic	states	are	cc	at	jj	nn2	vbr
5	and	the	basic	principles	of	cc	at	jj	nn2	io
